Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcodes,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Armchair (each) (product.metafields.custom.dim_armchair),ASIN code (product.metafields.custom.dim_asin_code),Assembly (product.metafields.custom.dim_assembly),Colour (product.metafields.custom.dim_colour),Cushion fill (product.metafields.custom.dim_cushion_fill),Folding (product.metafields.custom.dim_folding),Frame (product.metafields.custom.dim_frame),Item weight (product.metafields.custom.dim_item_weight),Leg length (product.metafields.custom.dim_leg_length),Number of cabinets (product.metafields.custom.dim_number_of_cabinets),Number of drawers (product.metafields.custom.dim_number_of_drawers),Number of shelves (product.metafields.custom.dim_number_of_shelves),Panels (product.metafields.custom.dim_panels),Primary material (product.metafields.custom.dim_primary_material),Product dimension (product.metafields.custom.dim_product_dimension),Seating capacity (product.metafields.custom.dim_seating_capacity),Seat depth (product.metafields.custom.dim_seat_depth),Seat height (product.metafields.custom.dim_seat_height),Style (product.metafields.custom.dim_style),Three-seater (product.metafields.custom.dim_three_seater),Type (product.metafields.custom.dim_type),Weight capacity (product.metafields.custom.dim_weight_capacity),Weight limit (product.metafields.custom.dim_weight_limit),Short Description (product.metafields.custom.short_description),Product rating count (product.metafields.reviews.rating_count),Backrest type (product.metafields.shopify.backrest-type),Backrest upholstery color (product.metafields.shopify.backrest-upholstery-color),Color (product.metafields.shopify.color-pattern),Frame color (product.metafields.shopify.frame-color),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Seat type (product.metafields.shopify.seat-type),Seat upholstery color (product.metafields.shopify.seat-upholstery-color),Suitable location (product.metafields.shopify.suitable-location),Tabletop color (product.metafields.shopify.tabletop-color),Upholstery color (product.metafields.shopify.upholstery-color),Wood finish (product.metafields.shopify.wood-finish),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sheesham-wood-study-table-with-chair-teak,Sheesham Wood Study Table Desk with 2 Drawers & Chair – Teak,"<h2 class=""a-size-base-plus a-text-bold"">About this item</h2>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimension: L 120 cm x 40 cm x H 76 cm </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Solid Sheesham Wood, Colour: Teak Finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This Study Table comes with a Chair. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> This is the good quality Chair Over 30 tests conducted to ensure the quality. </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Writing Desks,"","Bedroom, Drawer, Living room, Solid sheesham, study-table, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,18478.00,22345.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61j0Xy-pgCL._SL1100.jpg?v=1789215618,1,"",false,,,,B08LQYFL4Y,, Brown ,,,,60 Kilograms,,,2,1,,Solid Sheesham Wood, 120D x 40W x 76H Centimeters ,,,, Contemporary ,,"Bedroom, Living Room",,," Product Dimension: L 120 cm x 40 cm x H 76 cm Product Material: Solid Sheesham Wood, Colour: Teak Finish, Style: Contemporary This Study Table comes with a Chair. ",,,,,,,,,,,,,,,,,,,kg,,,active
sheesham-wood-study-table-with-chair-teak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61xaP4ZjxgL._SL1100.jpg?v=1789215683,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-with-chair-teak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61OIA6ispKL._SL1100.jpg?v=1789215719,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-with-chair-teak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61_Uoq3WSGL._SL1100.jpg?v=1789215738,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-with-chair-teak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51L81S9fuML._SL1100.jpg?v=1789215754,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-with-chair-teak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61dPecRpI5L._SL1100.jpg?v=1789215778,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-with-chair-walnut,Sheesham Wood Study Table with Chair – Walnut,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Walnut finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Cabinet is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Writing Desks,"","Bedroom, chair, Drawer, Living room, Sheesham wood, Table, walnut",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,18051.00,25054.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61i83U6zgkL._SL1432.jpg?v=1789216035,1,"",false,,,,B08L19SLZM,, Walnut Finish ,,,, 25 kg ,,1,2,,, Wood , 116.6 x 56.6 x 74.9 Centimeters ,, 45.9 inches ,, Modern ,, Office ,,," Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) Product Material: Sheesham Wood, Colour: Walnut finish, Style: Contemporary The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects ",,,,,walnut,,,,,,,,,,,,,,kg,,,active
sheesham-wood-study-table-with-chair-walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/5160sW_0LcL._SL1305.jpg?v=1789216027,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-with-chair-walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51d-cp30ROL._SL1423.jpg?v=1789216058,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-with-chair-walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/5145RY1DYjL._SL1500.jpg?v=1789216060,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-with-chair-walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51hnwVVXyeL._SL1245.jpg?v=1789216076,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-table-with-chair-walnut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51mfAsYVYHL._SL1133.jpg?v=1789216077,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-desk-3-drawers-cabinet,Sheesham Wood Study Desk – 3 Drawers & Cabinet - Honey Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Table Dimension: Length (46 Inch) Width (21 Inch) Height (31 Inch) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: honey finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Cabinet is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Writing Desks,"","Bedroom, Drawer, Honey, Living room, Sheesham wood, study-table, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,13871.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/713Orw9md5L._SL1500.jpg?v=1789231628,1,"",false,,,,B08L1CR6XW,, Honey Finish ,,,,15 Kilograms,,1,3,3,, Sheesham Wood, 53.3D x 116.8W x 78.7H Centimeters ,,,, Modern ,,"Bedroom, Living Room, Office",,," Table Dimension: Length (46 Inch) Width (21 Inch) Height (31 Inch) Product Material: Sheesham Wood, Colour: honey finish, Style: Contemporary Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. ",,,,,honey,,,,,,,,,,,,,,kg,,,active
sheesham-wood-study-desk-3-drawers-cabinet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/41artZPlyuL.jpg?v=1789231648,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-desk-3-drawers-cabinet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51kZn55YL2L._SL1500.jpg?v=1789231671,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-desk-3-drawers-cabinet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61TrG0ygsKL._SL1500.jpg?v=1789231694,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-desk-3-drawers-cabinet-1,Sheesham Wood Study Desk – 3 Drawers & Cabinet - Teak Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Table Dimension: Length (46 Inch) Width (21 Inch) Height (31 Inch) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Teak Finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Cabinet is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Writing Desks,"","Bedroom, Drawer, Living room, Sheesham wood, study-table, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,11872.00,13872.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71QcM718C6L._SX679.jpg?v=1789232093,1,"",false,,,,B08L1BNVZX,,Teak Finish,,,,15 Kilograms,,1,3,,,Sheesham Wood, 53.3D x 116.8W x 78.7H Centimeters ,,,, Modern ,,Office,,," Table Dimension: Length (46 Inch) Width (21 Inch) Height (31 Inch) Product Material: Sheesham Wood, Colour: Teak Finish, Style: Contemporary Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. ",,,,,teak,,,,,,,,,,,,,,kg,,,active
sheesham-wood-study-desk-3-drawers-cabinet-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51ymXXF5RKL._SL1500.jpg?v=1789232113,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-desk-3-drawers-cabinet-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61Gu74eRIIL._SL1500.jpg?v=1789232136,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-study-desk-3-drawers-cabinet-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/DimensionView_e319ce47-6b0f-47b8-af1e-3e5e32c01062.png?v=1789232379,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-computer-table-walnut-finish,Sheesham Wood Computer Table with 3 Drawer and Cabinet – Walnut Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Table Dimension: Length (46 Inch) Width (21 Inch) Height (31 Inch) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Walnut finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Cabinet is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Computer Desks,"","Bedroom, Drawer, Living room, Sheesham wood, study-table, Table, walnut",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,11769.00,13769.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61BboAwN4_L._SL1500.jpg?v=1789232259,1,"",false,,,,B08L1C49XD,, Walnut Finish ,,,,15 Kilograms,,1,3,3,, Sheesham Wood, 53.3D x 116.8W x 78.7H Centimeters ,,,,Modern,,Modern,,," Table Dimension: Length (46 Inch) Width (21 Inch) Height (31 Inch) Product Material: Sheesham Wood, Colour: Walnut finish, Style: Contemporary The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects ",,,,,walnut,,,,,,,,,,,,,,kg,,,active
sheesham-wood-computer-table-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/41N0HrROD8L._SL1000.jpg?v=1789232274,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-computer-table-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51_ywUkaavL._SL1500.jpg?v=1789232293,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-computer-table-walnut-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51bavDvsx7L._SL1500.jpg?v=1789232316,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-computer-table-walnut-finish-1,Sheesham Wood Computer Table – Honey Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: honey finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Cabinet is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. Also can book a Free of Cost Assembly service by using the link </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Computer Desks,"","Bedroom, Drawer, Honey, Living room, Sheesham wood, study-table, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,18999.00,25054.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/71FtNNhCg0L._SL1432.jpg?v=1789232776,1,"",false,,,,B08L1CGWBV,, Honey Finish ,,,,25 Kilograms,,1,3,,, Wood , 56D x 116W x 76H Centimeters ,,,, Modern ,,Office,,," Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) Product Material: Sheesham Wood, Colour: honey finish, Style: Contemporary Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. ",,,,,honey,,,,,,,,,,,,,,kg,,,active
sheesham-wood-computer-table-walnut-finish-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51EC7N9DOWS._SL1305.jpg?v=1789232792,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-computer-table-walnut-finish-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61-2BXZm1pL._SL1500.jpg?v=1789232807,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-computer-table-walnut-finish-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51BNkEgR4-L._SL1500.jpg?v=1789232833,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-computer-table-walnut-finish-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51OSYz-dyQL._SL1145.jpg?v=1789232850,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-computer-table-walnut-finish-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/51WGCbccCPL._SL1245.jpg?v=1789232863,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-writing-desk-honey-finish,Sheesham Wood Writing Desk – Honey Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: honey finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Cabinet is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Writing Desks,"","Bedroom, Drawer, Honey, Living room, Sheesham wood, study-table, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,18339.00,22199.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_d97f7d21-4241-44b2-8792-d5ac5ac65bf6.jpg?v=1789233488,1,"",false,,,,B08L1C8FTT,, Honey Finish ,,,,24 Kilograms,,1,2,3,,Sheesham Wood, 56.6D x 116.6W x 74.9H Centimeters ,,,, Modern ,,,,," Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) Product Material: Sheesham Wood, Colour: honey finish, Style: Contemporary The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects ",,,,,honey,,,,,,,,,,,,,,kg,,,active
sheesham-wood-writing-desk-honey-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61O40nwJdtL._SL1260.jpg?v=1789233160,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-writing-desk-honey-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/619MfSxDFnL._SL1500.jpg?v=1789233174,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-writing-desk-honey-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61jcz7PFgdL._SL1308.jpg?v=1789233196,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-writing-desk-honey-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61Zc1gdJB_L._SL1440.jpg?v=1789233214,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-writing-desk-teak-finish,Sheesham Wood Writing Desk with 2 Drawer and 1 Cabinet – Teak Finish,"<h4 class=""a-size-base-plus a-text-bold"">About this item</h4>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Product Material: Sheesham Wood, Colour: Teak Finish, Style: Contemporary </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Cabinet is a great addition to any home. With Luxury look and a beautifully finished wood frame, you can't go wrong with this Product. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item""> The Product Requires Basic Self Assembly At Customers End And Comes With Self Assembly Instructions Along With Necessary Accessories. </span></li>
</ul>",Dew's Furniture,Furniture > Office Furniture > Desks > Writing Desks,"","Bedroom, Drawer, Living room, Sheesham wood, study-table, Table",true,Title,Default Title,,,,,,,,,0.0,shopify,100,deny,manual,18073.00,24024.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/Lifestyle-View-1_9b1c487e-fb50-4bca-b806-7df16e567bef.jpg?v=1789233868,1,"",false,,,,B08L1CLXK3,, Teak Finish ,,,,24 Kilograms,,,2,3,,Sheesham Wood, 56.6D x 116.6W x 74.9H Centimeters ,,,, Modern ,,Office,,," Product Dimensions: Height (29.5 In) Width (22.3 In) Length (45.9 In) Product Material: Sheesham Wood, Colour: Teak Finish, Style: Contemporary Warranty: The product comes with 10 Days Replacement and 12 Months warranty against any Damaged and Manufacturing Defects. ",,,,,teak,,,,,,,,,,,,,,kg,,,active
sheesham-wood-writing-desk-teak-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61GxSajQ3aL._SL1395.jpg?v=1789233661,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-writing-desk-teak-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61DnbTiT6pL._SL1500.jpg?v=1789233677,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sheesham-wood-writing-desk-teak-finish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",https://cdn.shopify.com/s/files/1/1027/3760/8885/files/61aNHhi89qL._SL1380.jpg?v=1789233689,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
